,name,label
43,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1357.jpg,1
44,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1343.jpg,1
45,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1425.jpg,1
46,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1342.jpg,1
47,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1424.jpg,1
48,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1430.jpg,1
49,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1356.jpg,1
50,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1418.jpg,1
51,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_957.jpg,1
52,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_943.jpg,1
53,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1381.jpg,1
54,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_770.jpg,1
55,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_764.jpg,1
56,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1395.jpg,1
57,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_994.jpg,1
58,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_980.jpg,1
59,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_758.jpg,1
60,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1140.jpg,1
61,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1154.jpg,1
62,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1168.jpg,1
63,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_599.jpg,1
64,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_572.jpg,1
65,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1183.jpg,1
66,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_214.jpg,1
67,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1197.jpg,1
68,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_200.jpg,1
69,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_566.jpg,1
70,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_228.jpg,1
71,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1034.jpg,1
72,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1020.jpg,1
73,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1008.jpg,1
74,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_59.jpg,1
75,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_406.jpg,1
76,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_360.jpg,1
77,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_374.jpg,1
78,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_412.jpg,1
79,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_65.jpg,1
80,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_348.jpg,1
81,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_71.jpg,1
82,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1236.jpg,1
83,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1222.jpg,1
84,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_823.jpg,1
85,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_837.jpg,1
86,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_189.jpg,1
87,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_162.jpg,1
88,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_604.jpg,1
89,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_610.jpg,1
90,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_176.jpg,1
91,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_638.jpg,1
92,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_148.jpg,1
93,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_606.jpg,1
94,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_160.jpg,1
95,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_174.jpg,1
96,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_612.jpg,1
97,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_821.jpg,1
98,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1208.jpg,1
99,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_835.jpg,1
100,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1234.jpg,1
101,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1220.jpg,1
102,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_809.jpg,1
103,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_67.jpg,1
104,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_438.jpg,1
105,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_73.jpg,1
106,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_362.jpg,1
107,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_404.jpg,1
108,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_410.jpg,1
109,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_376.jpg,1
110,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_389.jpg,1
111,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1036.jpg,1
112,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_98.jpg,1
113,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1022.jpg,1
114,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_558.jpg,1
115,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_216.jpg,1
116,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1181.jpg,1
117,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_570.jpg,1
118,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_564.jpg,1
119,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_202.jpg,1
120,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1195.jpg,1
121,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1142.jpg,1
122,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1156.jpg,1
123,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_996.jpg,1
124,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_982.jpg,1
125,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_772.jpg,1
126,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1383.jpg,1
127,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1397.jpg,1
128,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_766.jpg,1
129,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_955.jpg,1
130,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1368.jpg,1
131,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_941.jpg,1
132,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_799.jpg,1
133,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_969.jpg,1
134,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1426.jpg,1
135,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1340.jpg,1
136,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1354.jpg,1
137,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1432.jpg,1
138,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1355.jpg,1
139,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1433.jpg,1
140,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1427.jpg,1
141,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_968.jpg,1
142,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1341.jpg,1
143,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1369.jpg,1
144,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_798.jpg,1
145,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_940.jpg,1
146,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_954.jpg,1
147,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1396.jpg,1
148,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_767.jpg,1
149,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_773.jpg,1
150,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1382.jpg,1
151,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_983.jpg,1
152,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_997.jpg,1
153,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1157.jpg,1
154,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1143.jpg,1
155,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_565.jpg,1
156,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1194.jpg,1
157,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_203.jpg,1
158,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1180.jpg,1
159,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_217.jpg,1
160,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_571.jpg,1
161,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_559.jpg,1
162,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1023.jpg,1
163,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1037.jpg,1
164,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_99.jpg,1
165,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_388.jpg,1
166,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_411.jpg,1
167,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_377.jpg,1
168,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_363.jpg,1
169,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_405.jpg,1
170,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_72.jpg,1
171,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_439.jpg,1
172,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_66.jpg,1
173,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1221.jpg,1
174,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_808.jpg,1
175,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1235.jpg,1
176,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_834.jpg,1
177,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_820.jpg,1
178,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1209.jpg,1
179,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_175.jpg,1
180,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_613.jpg,1
181,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_607.jpg,1
182,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_161.jpg,1
183,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_149.jpg,1
184,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_165.jpg,1
185,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_603.jpg,1
186,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_617.jpg,1
187,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_171.jpg,1
188,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_159.jpg,1
189,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1231.jpg,1
190,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_818.jpg,1
191,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1225.jpg,1
192,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_824.jpg,1
193,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_830.jpg,1
194,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1219.jpg,1
195,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_401.jpg,1
196,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_367.jpg,1
197,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_373.jpg,1
198,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_415.jpg,1
199,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_62.jpg,1
200,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_429.jpg,1
201,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_76.jpg,1
202,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1033.jpg,1
203,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1027.jpg,1
204,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_89.jpg,1
205,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_398.jpg,1
206,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_575.jpg,1
207,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_213.jpg,1
208,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1184.jpg,1
209,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_207.jpg,1
210,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1190.jpg,1
211,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_561.jpg,1
212,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_549.jpg,1
213,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1147.jpg,1
214,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1153.jpg,1
215,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1386.jpg,1
216,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_777.jpg,1
217,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_763.jpg,1
218,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1392.jpg,1
219,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_993.jpg,1
220,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_987.jpg,1
221,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1345.jpg,1
222,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1423.jpg,1
223,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_978.jpg,1
224,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1437.jpg,1
225,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1351.jpg,1
226,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1379.jpg,1
227,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_950.jpg,1
228,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_788.jpg,1
229,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_944.jpg,1
230,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_945.jpg,1
231,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1378.jpg,1
232,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_789.jpg,1
233,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_951.jpg,1
234,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1436.jpg,1
235,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_979.jpg,1
236,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1350.jpg,1
237,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1344.jpg,1
238,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1422.jpg,1
239,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_986.jpg,1
240,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_992.jpg,1
241,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_762.jpg,1
242,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1393.jpg,1
243,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1387.jpg,1
244,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_776.jpg,1
245,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1152.jpg,1
246,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1146.jpg,1
247,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_548.jpg,1
248,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1191.jpg,1
249,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_206.jpg,1
250,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_560.jpg,1
251,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_574.jpg,1
252,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1185.jpg,1
253,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_212.jpg,1
254,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_399.jpg,1
255,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1026.jpg,1
256,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_88.jpg,1
257,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1032.jpg,1
258,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_77.jpg,1
259,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_428.jpg,1
260,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_63.jpg,1
261,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_372.jpg,1
262,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_414.jpg,1
263,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_400.jpg,1
264,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_366.jpg,1
265,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_831.jpg,1
266,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1218.jpg,1
267,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_825.jpg,1
268,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1224.jpg,1
269,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1230.jpg,1
270,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_819.jpg,1
271,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_158.jpg,1
272,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_616.jpg,1
273,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_170.jpg,1
274,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_164.jpg,1
275,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_602.jpg,1
276,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_172.jpg,1
277,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_614.jpg,1
278,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_600.jpg,1
279,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_166.jpg,1
280,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_628.jpg,1
281,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1226.jpg,1
282,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1232.jpg,1
283,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_833.jpg,1
284,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_827.jpg,1
285,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_199.jpg,1
286,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_49.jpg,1
287,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_416.jpg,1
288,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_370.jpg,1
289,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_364.jpg,1
290,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_402.jpg,1
291,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_75.jpg,1
292,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_358.jpg,1
293,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_61.jpg,1
294,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1024.jpg,1
295,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1030.jpg,1
296,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1018.jpg,1
297,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_562.jpg,1
298,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_204.jpg,1
299,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1193.jpg,1
300,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_210.jpg,1
301,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1187.jpg,1
302,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_576.jpg,1
303,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_238.jpg,1
304,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1150.jpg,1
305,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1144.jpg,1
306,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1178.jpg,1
307,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_589.jpg,1
308,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1391.jpg,1
309,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_760.jpg,1
310,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_774.jpg,1
311,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1385.jpg,1
312,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_984.jpg,1
313,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_748.jpg,1
314,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_990.jpg,1
315,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1352.jpg,1
316,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1434.jpg,1
317,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1420.jpg,1
318,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1346.jpg,1
319,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_947.jpg,1
320,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1408.jpg,1
321,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_953.jpg,1
322,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_952.jpg,1
323,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1409.jpg,1
324,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_946.jpg,1
325,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1421.jpg,1
326,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1347.jpg,1
327,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1353.jpg,1
328,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_1435.jpg,1
329,/Users/siddharth/Downloads/study/Food-5K/Food-5K/training/1_991.jpg,1
